"Protein","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","Ctrl_1","Ctrl_2","Ctrl_3","Ctrl_4","Ctrl_5","IMP_1","IMP_2","IMP_3","IMP_4","IMP_5","group"
"Q9NZ52",23163,"GGA3",-0.710833681792697,-2.50300306441582,-4.77245871020184,0.000847989863793723,0.0111840288755362,-0.62637473338949,-1.97752988799468,-2.37034599250586,-2.27347558504192,-1.81177487600232,-2.30480477605258,-2.91900370127285,-2.94121107616721,-2.69605446166239,-2.61851900395879,-3.11731128349961,"Non-significant"
"Q9BSL1",10422,"UBAC1",-1.06282954929704,-3.71328786285529,-4.77231390205847,0.00084816949668716,0.0111840288755362,-0.626594186908084,-3.28415466415374,-3.22772561877923,-2.78087536383156,-3.3030098495345,-3.3135999447348,-4.34422038493106,-3.89196199250362,-4.63561286193257,-3.65217353331087,-4.6995444148409,"Downregulated"
"O15498",10652,"YKT6",0.657817566981706,0.924028938575349,4.77201012322051,0.000848546462959643,0.0111840288755362,-0.627054566687622,0.392723033078121,0.84001861294835,0.57016555916875,0.327101525994447,0.84559204423281,1.18627891660315,1.47121135725921,1.32043949682545,1.1551143038309,1.1316445358123,"Non-significant"
"Q9C0E8",80856,"LNPK",-0.984208137036548,-2.64826335087912,-4.76917196722509,0.000852077050467863,0.0112059343676662,-0.631356455057205,-2.66865481285087,-1.91601433074097,-2.07498876029149,-2.2439747203469,-1.87716378757402,-3.06551552155326,-2.74033156998212,-3.08732746300706,-3.11956044728199,-3.68910209516256,"Non-significant"
"Q92610",9640,"ZNF592",-1.05703798132358,-3.36847627284446,-4.76553385598663,0.000856625709253476,0.0112411036726326,-0.636872540823147,-2.66423735843543,-2.56562745600865,-3.23699143704435,-3.2057176754815,-2.52721248394341,-4.34921920152209,-3.69043381855213,-3.57102681762298,-4.24448624529593,-3.62981023453811,"Downregulated"
"O43615",10469,"TIMM44",0.459306981103107,0.916591157006793,4.76250383931508,0.000860433861871745,0.0112664232961678,-0.641468075372643,0.594464661235728,0.776002915061691,0.611081545080956,0.764453826102809,0.688685384795012,1.3312417735262,1.04159170615562,1.12849039980779,1.04861269699332,1.1812866613088,"Non-significant"
"Q53GS9",10713,"USP39",-0.935263559247707,-1.00812424437181,-4.76076830490385,0.000862623232828423,0.0112704826302223,-0.644100896586718,-0.547999143121194,-0.593747484082734,-0.520257610994224,-0.905980687460701,-0.134477398080909,-1.52143697317585,-1.74226987690605,-0.879330865272519,-1.70654341392346,-1.52919899070042,"Non-significant"
"Q96JN8",84461,"NEURL4",0.840810884509946,-4.1392590946121,4.75685259592833,0.000867584757483707,0.0113106647622387,-0.650042636647255,-4.4120318203927,-5.04765516482294,-4.30585096399268,-4.52682157766761,-4.50596315745941,-3.81223740961321,-3.95594225990726,-3.35476741229577,-3.94075168317771,-3.53056949679166,"Non-significant"
"P84085",381,"ARF5",-1.40902281063561,0.0326175954813893,-4.75072928254655,0.00087540464814725,0.0113712403541066,-0.65933859182688,0.429404855414007,1.40616070086757,0.525591408724132,-0.0846979091375022,1.40918594812777,-0.624640356397669,-0.68693863917076,-0.321627730119315,-1.03319585513854,-0.6930664683558,"Downregulated"
"Q16576",5931,"RBBP7",-0.703970040696587,1.42680426843882,-4.7502471747563,0.000876023519025724,0.0113712403541066,-0.660070718096319,2.11573180225348,1.62540697777272,1.83871120814783,1.53454321997473,1.77955323578682,0.966517011428454,0.742476896442339,1.23926483530256,1.22594820267673,1.19988929460256,"Non-significant"
"Q07352",677,"ZFP36L1",-0.763351752801082,-2.2822135330015,-4.74185558876712,0.000886870729009745,0.0114667011332805,-0.672819424911036,-1.58244079602465,-2.04826476217994,-2.12254733713458,-1.68935175837062,-2.06008362929499,-2.653242604167,-3.0012808876558,-2.54409425937107,-2.77337487617921,-2.34745441963711,"Non-significant"
"Q8N108",57708,"MIER1",-1.28566241064442,-4.25759863714862,-4.74160117502364,0.000887201821884631,0.0114667011332805,-0.673206092819457,-3.02934257556513,-4.0428808740195,-3.75509072333642,-3.47781489942559,-3.7687080867854,-5.77294601065184,-4.4888877777518,-4.65737862684291,-4.68583944488522,-4.89709735222235,"Downregulated"
"O94832",4642,"MYO1D",-1.71282883477157,-4.05724005333372,-4.73209750182914,0.000899664827823231,0.0116027741343138,-0.687656725346076,-3.66497329100674,-3.73380851740327,-3.34871904373606,-2.31662705590932,-2.94000027168426,-4.74163368473294,-4.9021250632666,-3.98325085356246,-5.71058686262834,-5.23067588940717,"Downregulated"
"Q9Y5U2",10078,"TSSC4",0.722964901697189,-0.945848984987821,4.71966723482107,0.000916248376946285,0.0117912908080405,-0.706576661341107,-1.71833682868017,-1.29359819354452,-1.24202198961513,-1.1327799198395,-1.14992024750276,-0.34334083597674,-0.496546464547342,-0.463397605865099,-0.892312336985479,-0.726235427321474,"Non-significant"
"P14635",891,"CCNB1",-3.13447749771685,-4.48249233046128,-4.71074578619175,0.000928351575277293,0.0119100660953672,-0.720169357142439,-1.371560215728,-4.11090357562985,-2.73602209986198,-2.83252212621266,-3.52525989058179,-8.14525548807614,-5.08925417693061,-5.95505560113051,-5.08948307175767,-5.96960705870359,"Downregulated"
"O15269",10558,"SPTLC1",0.533444397441683,-1.28080697721076,4.70988772549525,0.000929524612092565,0.0119100660953672,-0.721477289526687,-1.52107225140793,-1.37815059499536,-1.67161277230451,-1.52116436298675,-1.64564589796346,-0.818624229270291,-1.18475514995977,-1.190054751565,-0.984381766501171,-0.892607995153366,"Non-significant"
"Q14151",9667,"SAFB2",0.546474186468132,0.448896671931048,4.70849212632515,0.000931435884396735,0.0119100660953672,-0.723604808110061,0.20843123913355,0.130151373000049,0.107550202452981,0.459267269555264,-0.0271021906569347,0.718436107065043,0.83148289168943,0.544874178475046,0.825602882962901,0.690272765633148,"Non-significant"
"Q71F56",23389,"MED13L",-1.94806974584866,-5.26914047005178,-4.70233321349684,0.000939920714437113,0.0119929883499561,-0.732997038285605,-4.54589640577247,-4.0987675564105,-4.94363898636214,-3.00476158481218,-4.88246345227999,-6.21923567656868,-5.42965929360886,-6.9366698139452,-6.6959498959696,-5.93436203478822,"Downregulated"
"Q1ED39",400506,"KNOP1",-0.698811407041584,-0.803655870184902,-4.70071629093646,0.000942161903500225,0.0119960614337385,-0.73546370361631,-0.590785549414601,-0.50973575860095,-0.51790050013566,-0.247155033889377,-0.405673991279962,-0.869483334308607,-1.40694340233105,-0.981263670736435,-1.50441305363608,-1.0032044075163,"Non-significant"
"Q8WZA9",126298,"IRGQ",0.856602684695138,-0.782128189304668,4.6935110663057,0.000952218449453916,0.0120984195791846,-0.746459981666405,-1.53684296395022,-1.09598011143271,-1.19312099858249,-1.2951972711903,-0.931006313105466,-0.128683566440899,-0.432283328008488,-0.0383313614178477,-0.275386608742828,-0.894449370175434,"Non-significant"
"O75695",6102,"RP2",-2.82701467376685,-2.75565190543851,-4.68978569250647,0.000957462899601674,0.0121393340568948,-0.75214834504386,-1.94841314977801,-1.47031047402555,-1.20784094965646,-1.49419819946105,-0.589960069854341,-4.56675360799077,-3.52429779195317,-3.0103146296163,-3.3431923653583,-6.40123781669114,"Downregulated"
"Q6WKZ4",80223,"RAB11FIP1",-0.62891190905179,-2.01244615458526,-4.68398774284708,0.00096568640817275,0.0122155467485188,-0.761005265062027,-1.43164588153372,-1.66040820568682,-1.89777923936787,-1.80605217836418,-1.69406549534422,-2.32026126384288,-2.67362109563832,-2.16243355616948,-2.29831148934232,-2.17988314056276,"Non-significant"
"Q8TD30",84706,"GPT2",2.2241572278665,-2.17958964995028,4.68268026768264,0.000967551248256221,0.0122155467485188,-0.76300321205153,-2.67284148223625,-3.13958026086915,-3.86851331249264,-2.35615795857478,-4.42124830524485,-1.27773350246184,-0.650727536814022,-2.31795294732015,-0.382337752529607,-0.708803440959554,"Upregulated"
"Q9Y496",11127,"KIF3A",0.619000335364586,-2.18433093500012,4.68125754026428,0.00096958483446639,0.0122155467485188,-0.765177548916033,-2.22417664260289,-2.6494739536123,-2.61939452559718,-2.24374214002834,-2.73236825157134,-2.00111899448531,-1.90960767003522,-1.93077914788126,-1.71790041706798,-1.81474760711935,"Non-significant"
"Q7Z3H0",341405,"ANKRD33",-1.12769600126892,-7.30303939099383,-4.671757359895,0.000983281333915067,0.0123621345062655,-0.779703857833398,-6.62371042287941,-6.81071663228028,-7.30557853469942,-6.39219084040822,-6.56376052152952,-8.1557629573601,-7.80200829929865,-7.14772456323199,-7.97230583458321,-8.25663530366753,"Downregulated"
"O60942",8732,"RNGTT",1.17037517788981,-3.49671894098918,4.67011056566845,0.000985676435521803,0.0123663213050717,-0.782223189111454,-4.00325005496862,-4.6230052317037,-3.30246850840031,-4.37494284895491,-4.10586600564287,-3.22514623774739,-2.70698907167232,-3.07965157195223,-3.06213338834655,-2.48373649050286,"Upregulated"
"P12694",593,"BCKDHA",0.757160438237426,-0.262899528092538,4.66021547711451,0.00100019944698738,0.0124951931835413,-0.797369109056953,-0.973214153887124,-0.8474893831859,-0.455972107563853,-0.335746031778529,-0.594977059640846,0.36560445322582,0.113157407963702,0.275573469590747,0.054894909792437,-0.23082678544183,"Non-significant"
"P23381",7453,"WARS1",0.863453785071159,0.404036717718231,4.65929838946968,0.00100155695767837,0.0124951931835413,-0.798773545365338,0.0491320365088909,0.244262910040433,0.129272235598989,-0.532087302752057,-0.0290307534829974,0.665660116512387,1.04272023941216,0.43100095146906,1.12602752379606,0.913409220079389,"Non-significant"
"P51970",4702,"NDUFA8",-1.33693868651579,-0.653464954454113,-4.65886505076234,0.00100219908642377,0.0124951931835413,-0.799437205221238,0.515156918211044,0.410331424585459,-0.401165387254354,0.066397892541043,-0.515698904064293,-1.21915950352848,-1.57720914717092,-2.03336572669195,-0.79877006414734,-0.981167047021341,"Downregulated"
"Q96KF7",57150,"SMIM8",-3.05988406588529,-3.09488103134524,-4.65369945964954,0.00100988742797519,0.0125649271899734,-0.807350355125569,-1.84629839616279,-2.22586045275311,-1.63588003115611,-1.38609338032476,-0.730562731616205,-5.35842931024657,-4.16253880240966,-2.71154613530858,-4.17783202504811,-6.71376904842649,"Downregulated"
"Q14562",1659,"DHX8",0.451880071871409,-1.04610445126033,4.65120251593637,0.00101362633245694,0.0125789023345521,-0.811176754801843,-1.39157154481848,-1.23507786041182,-1.29704375170643,-1.22368086654376,-1.21284841249969,-0.761588184715563,-0.784976005337884,-0.740102216090344,-0.766556715504195,-1.04759895497515,"Non-significant"
"P60520",11345,"GABARAPL2",1.1746178320231,0.357230024739211,4.65015070165649,0.00101520572451613,0.0125789023345521,-0.812788851483843,-0.392958613464715,0.196209487776382,-0.0427533406156287,-0.886480120788918,-0.0244118692688109,1.24624059344931,0.698547972561491,0.799382905957008,1.48824052889758,0.490282702888414,"Upregulated"
"A6NCE7",643246,"MAP1LC3B2",1.88189415502103,0.663788828226972,4.64572030735944,0.00102188719801893,0.0126307655800859,-0.81958093711784,-0.852185109459791,0.299251865364621,0.238047569838958,-1.60125207587165,0.530346503710152,1.36746801735879,2.18877266384824,1.61278258283507,1.45017180957298,1.40448445507235,"Upregulated"
"Q9NSK0",89953,"KLC4",0.515975450654474,-1.58286377449151,4.64458702619018,0.0010236038138939,0.0126307655800859,-0.821318772944675,-1.97498829197067,-1.95346703438326,-1.82321492136635,-1.68355687138508,-1.76903037998837,-1.23954529083262,-1.35252436977766,-1.14840660789272,-1.56421170354638,-1.31969227377198,"Non-significant"
"P41240",1445,"CSK",-0.725233812073063,-0.42073129417138,-4.6395518262412,0.00103126802612521,0.0126992081163714,-0.829042198796059,-0.00343562827344845,-0.0052815322697925,0.091199963834262,-0.254565589933952,-0.118489154031309,-0.455009257732171,-1.22994520889009,-0.918179777706639,-0.558063139510772,-0.755543617199885,"Non-significant"
"P16949",3925,"STMN1",-0.558141878370823,1.4560532250552,-4.63046226745801,0.00104525872880351,0.0128451159767104,-0.84299352464366,1.96529399220104,1.63179940217377,1.69771394282213,1.72873045037171,1.6520830336344,1.22860804353269,0.848363247439862,1.25161046937702,1.25434177746283,1.30198789153653,"Non-significant"
"P12004",5111,"PCNA",-0.531813704936407,3.73130055283088,-4.62745874356886,0.00104992610847421,0.0128760876738647,-0.847606090984535,4.07379949528993,4.08721129215427,3.9657127386313,4.02161470973961,3.83769879068032,3.62063346267785,3.31148005698377,3.22126517389677,3.57471541525568,3.59887439299932,"Non-significant"
"Q9UPP1",23133,"PHF8",-1.26896549972312,-3.71196362600472,-4.62181657428603,0.0010587539923291,0.0129578524326482,-0.856274275733771,-3.73118870878471,-3.09974497962146,-3.10753128252102,-2.77807462404856,-2.67086478574004,-4.26940661552701,-3.9330276424434,-3.89154821224369,-5.09684486710385,-4.54140454201342,"Downregulated"
"Q8TAA5",134266,"GRPEL2",1.02528685191318,-3.1769436124558,4.61785177668507,0.0010650047015292,0.0129826162571339,-0.862368133637525,-3.72811872811756,-4.14953354290367,-3.2965953213428,-3.31264108675868,-3.96104651293923,-2.36924672609957,-2.90801022247077,-2.86929640810908,-2.9478278994796,-2.22711967633704,"Upregulated"
"O95070",10897,"YIF1A",1.15097483540799,-0.711357260078308,4.61778704076772,0.00106510708662829,0.0129826162571339,-0.862467650326805,-1.73679633978212,-1.84223337055348,-0.67957060492547,-0.987559811347442,-1.18806326230299,0.25365444651271,-0.301269056597617,0.117209111472192,-0.460355624274445,-0.288588088984416,"Upregulated"
"Q9UL26",57403,"RAB22A",0.609843244549407,-2.01973938501991,4.61135662130352,0.00107532974703299,0.0130562078176263,-0.872355859595192,-2.47084106349186,-2.35211937593069,-2.37934325550218,-2.09572320054635,-2.32527814100198,-1.71141245920421,-1.53307483902937,-1.73023317783928,-2.0785949600673,-1.52077337758586,"Non-significant"
"Q6P4E1",113201,"GOLM2",2.10392130424815,-2.55852137049364,4.61125079157761,0.00107549885974777,0.0130562078176263,-0.872518644627509,-3.07034945141858,-3.80705762193223,-3.77339339111395,-2.64145915517415,-4.76015049344969,-1.01633853814338,-1.99960733941847,-2.58312507584926,-0.899182607232402,-1.03455003120432,"Upregulated"
"Q9Y5K5",51377,"UCHL5",0.580636289244676,-0.851047023846033,4.60890835217658,0.00107924926867521,0.0130752684126167,-0.876122133975789,-1.22698947834492,-1.11051891621728,-1.09711382935193,-1.29428595566046,-0.977917662767269,-0.395759645680998,-0.795580342519275,-0.339397815659185,-0.497110932012246,-0.775795660246772,"Non-significant"
"Q14978",9221,"NOLC1",0.453572783367542,1.27143955463411,4.60424123402323,0.00108676323608961,0.0131397563040915,-0.883304065180935,1.19890130740149,0.982048519492496,1.06810767118224,0.946535657740279,1.0276726589352,1.49273519850691,1.30414762469967,1.54539637362853,1.52719334237483,1.62165719237948,"Non-significant"
"P51689",414,"ARSD",-2.49696086359582,-5.53953912568611,-4.60011318599231,0.00109345574979577,0.0131794841818394,-0.88965897834989,-3.85503871555908,-4.31640019666782,-3.54532858469804,-4.80627735508321,-4.93224861743286,-5.79635293042111,-8.15303090723286,-7.93396809687709,-6.33419978827691,-5.72254606461216,"Downregulated"
"Q9NYV6",54700,"RRN3",0.529270848673698,1.66301941440633,4.59950564691471,0.00109444440929732,0.0131794841818394,-0.890594452647162,1.34757902131453,1.35305359716675,1.47138760042962,1.34472858850298,1.47517114293354,2.07759182174539,1.71556464818232,2.0913200738652,2.05127426335776,1.70252338656524,"Non-significant"
"P15924",1832,"DSP",-1.04343213347696,0.689148822670716,-4.59720192376118,0.00109820195723011,0.0131982307364909,-0.894142136589347,0.656912693091587,1.31112030362951,1.27431262492845,1.17249199084559,1.63948683455085,0.251172536757654,0.452271612639578,0.563950863312587,-0.0534442192606301,-0.376787013788018,"Downregulated"
"Q99653",11261,"CHP1",-0.476498456887336,-1.70183378803775,-4.59290101013121,0.00110525388803426,0.0132428127335498,-0.900767421649552,-1.39269399116286,-1.36736263856663,-1.52662980194345,-1.53040686323488,-1.5008295030626,-1.94383244158911,-1.97511568605604,-1.99341520264517,-1.68532193796932,-2.10272981414746,"Non-significant"
"Q13043",6789,"STK4",-0.692730984266134,-2.69370381540939,-4.59224846674902,0.00110632802726504,0.0132428127335498,-0.901772847572098,-2.13055096877242,-2.5557231089033,-2.47065190387942,-2.04432490430262,-2.53544073052385,-2.91056204389545,-3.40204937589195,-2.93530417932293,-3.03645335861728,-2.91597757998467,"Non-significant"
"Q8IZ69",27037,"TRMT2A",0.804107215751924,-2.98973454294173,4.59076163365653,0.00110877962869353,0.0132457199866038,-0.904063951074729,-3.49366406132912,-3.47645550219751,-3.50063336590862,-2.82213912637318,-3.66604869828003,-2.24232552184551,-2.72638958298119,-2.74037863448399,-2.56669876239291,-2.66261217362524,"Non-significant"
"P40818",9101,"USP8",0.619422270085224,-2.03941876210565,4.58520525548951,0.0011179927234899,0.0133292293494412,-0.912628644311589,-2.64229120648768,-2.50835543205325,-2.1579343031373,-2.15243001137054,-2.28463853269255,-1.64551025935027,-1.55932511824116,-1.64561376966395,-1.83670939776674,-1.96137959029308,"Non-significant"
"P13498",1535,"CYBA",-1.30459940032802,-2.76696036708147,-4.57492184034378,0.00113525946217926,0.0135082361005735,-0.928490945045198,-2.56681800702534,-2.18025086210335,-1.79012963242239,-2.54275756761436,-1.49334726542185,-3.10607111965667,-3.76339997349063,-2.73200657849391,-3.85535426129137,-3.63946840329483,"Downregulated"
"Q8WTW3",9382,"COG1",0.857505826397121,-1.63274513429777,4.56117797649241,0.00115878112872047,0.0137608127305677,-0.949713846980752,-2.17934936889721,-2.03506198435078,-1.75345604743228,-2.60220429480193,-1.73741854199945,-1.50318570451088,-0.897486850507474,-1.09772453229967,-1.27987804670477,-1.24168597147325,"Non-significant"
